,pet_original_glrlm_RunLengthNonUniformityNormalized,ct_original_glrlm_RunEntropy,pet_original_gldm_LargeDependenceEmphasis,ct_original_gldm_DependenceVariance,pet_original_firstorder_Minimum,pet_original_glcm_Imc1,ct_original_glcm_Imc2,pet_original_glcm_Idn,ct_original_firstorder_Entropy,ct_original_firstorder_10Percentile,ct_original_firstorder_Minimum,ct_original_firstorder_MeanAbsoluteDeviation,pet_original_gldm_SmallDependenceEmphasis,pet_original_glcm_Id,pet_original_firstorder_10Percentile,ct_original_firstorder_Uniformity,ct_original_glszm_GrayLevelNonUniformityNormalized,pet_original_glcm_Idmn,pet_original_glrlm_RunEntropy,ct_original_glszm_SmallAreaEmphasis,ct_original_glszm_GrayLevelVariance,pet_original_glcm_Correlation,pet_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_glcm_DifferenceVariance,ct_original_gldm_DependenceEntropy,ct_original_firstorder_Variance,pet_original_glcm_Contrast,pet_original_glcm_InverseVariance,pet_original_gldm_LowGrayLevelEmphasis,pet_original_ngtdm_Contrast,pet_original_glrlm_LongRunEmphasis,ct_original_glcm_Correlation,ct_original_gldm_LargeDependenceHighGrayLevelEmphasis,pet_original_glszm_SmallAreaEmphasis,pet_original_gldm_DependenceVariance,ct_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_ngtdm_Strength,ct_original_glcm_MCC,ct_original_ngtdm_Complexity,ct_original_glcm_Id,ct_original_ngtdm_Busyness,ct_original_firstorder_InterquartileRange,ct_original_glszm_ZoneEntropy,ct_original_ngtdm_Coarseness,ct_original_glcm_Autocorrelation,pet_original_glszm_SizeZoneNonUniformityNormalized,pet_original_firstorder_Uniformity,pet_original_ngtdm_Complexity,pet_original_gldm_DependenceNonUniformityNormalized,ct_original_firstorder_Mean,pet_original_firstorder_90Percentile,ct_original_gldm_LargeDependenceLowGrayLevelEmphasis,ct_original_firstorder_Maximum,pet_original_glszm_LargeAreaEmphasis,ct_original_firstorder_Kurtosis,ct_original_glszm_SizeZoneNonUniformity,ct_original_glcm_Contrast,pet_original_gldm_GrayLevelNonUniformity,pet_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_ngtdm_Strength,ct_original_glszm_HighGrayLevelZoneEmphasis,ct_original_glrlm_RunLengthNonUniformity,ct_original_glrlm_ShortRunHighGrayLevelEmphasis,ct_original_glrlm_LongRunLowGrayLevelEmphasis,ct_original_gldm_LargeDependenceEmphasis,pet_original_firstorder_Maximum,ct_original_glcm_Imc1,pet_original_gldm_DependenceNonUniformity,pet_original_glszm_LargeAreaHighGrayLevelEmphasis,pet_original_ngtdm_Busyness,ct_original_glcm_ClusterProminence,ct_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_glcm_Imc2,pet_original_glrlm_ShortRunLowGrayLevelEmphasis,pet_original_glszm_LowGrayLevelZoneEmphasis,ct_original_firstorder_Energy,ct_original_gldm_SmallDependenceLowGrayLevelEmphasis,pet_original_glszm_GrayLevelNonUniformity,label
414,0.2274938703756756,0.6456067016576508,0.4857449481506028,0.6127672815538573,0.10810810810810811,0.7271781427651222,0.6663117021920977,0.8383356857199864,0.6108769375549005,0.2828282828282829,0.0449438202247191,0.35991029150743936,0.008902830077123398,0.8446409501118737,0.1320754716981132,0.4121016572390979,0.1810234690721929,0.885525411061276,0.5315436901646975,0.412103238394057,0.1647155427023304,0.5758238394185327,0.06335379269592235,0.2453920753346428,0.7810791492613638,0.14414465142123775,0.019593363147974684,0.2576207661233429,0.9113468134506899,0.021963546841688695,0.08574461924931265,0.6709379876836559,0.2646378539848785,0.2410461270546407,0.39497240610863477,0.3051347466662001,0.014438663690105264,0.5707959604143567,0.07291514602230069,0.7596900294736099,0.03809347862395981,0.136986301369863,0.6519263268935132,0.00402747288974519,0.339693130832485,0.12224824886724737,0.7766695988625159,0.006082226492851352,0.06195279831203121,0.44386769975665347,0.10439560439560441,0.05038678513746675,0.3883928571428572,0.0018296647868492864,0.008516812145525887,0.02048441211877091,0.062321820234406924,0.022279542877297116,0.07239979636325769,0.014126332635806734,0.20542347696879637,0.03153026761415953,0.3405416693225735,0.00747122620622241,0.3768913362232016,0.10869565217391304,0.7596264488730313,0.016450554978860457,0.0006544114990651469,0.023064845421913286,0.006258563339149115,0.031751022042464466,0.46261487143625835,0.4378210768960846,0.5397822532366373,0.01815030682096927,0.07726408857438662,0.006119843558965977,0
417,0.09047742008961754,0.6468072201647637,0.735684118708963,0.5609721064793282,0.05405405405405406,0.8162905875701826,0.45472314920738083,0.9699608095252303,0.18885725132128384,0.6262626262626263,0.15730337078651685,0.06663380632029486,0.003674735868215235,0.9783689767515136,0.03773584905660378,0.8482082309106835,0.24949869852849776,0.968222929471211,0.6044832442602512,0.18042360127052295,0.09733520053803076,0.41922781389045605,0.0975410060977999,0.04892883261548137,0.5590750681777272,0.01825580719426439,0.002683472281216057,0.036112787711306375,0.9913551347197971,0.001043570697288386,0.2164588095255182,0.6347327971556196,0.46579735030405844,0.285819671768163,0.5305160121937754,0.05856242237478559,0.01975373210474594,0.5616424675390934,0.016462669287009263,0.954855567814968,0.022303320794856113,0.0136986301369863,0.6314753245059033,0.005241104044240172,0.37304703743542755,0.15439076958300674,0.9758320069448274,0.00021261081963262947,0.08604150311324796,0.5061234678977462,0.05494505494505495,0.07399266455561435,0.3839285714285714,0.019325962284212798,0.06318774586656355,0.002559512751554337,0.00982198419404699,0.07468100401450613,0.1512722241819288,0.007511104285390244,0.25814674386432346,0.02776828727037973,0.24179042891571148,0.018576407677117688,0.6515838228424078,0.03478260869565218,0.660905787456527,0.05268685584911932,0.006572578732982517,0.01627717120744155,0.0006322743973505072,0.09984878692052294,0.162926609052254,0.25887190423875484,0.6344986480409568,0.056631430097755606,0.005587235551068185,0.010146056426706747,2
418,0.4705775660599187,0.7274520471208941,0.4456676156442162,0.7828047262096485,0.32432432432432434,0.8024210114944048,0.7840495136993582,0.7510260310124734,0.44547633973370765,0.6767676767676768,0.1348314606741573,0.12291040145774204,0.04121005412452768,0.6513680545828169,0.3773584905660377,0.45574339525280244,0.2783543546600733,0.8839321888981209,0.6684188589474147,0.4469155743708186,0.08967576724339782,0.5819951499858224,0.3627735688565381,0.08422833560817629,0.688556100411299,0.02493742635079789,0.05333306030048504,0.5309997074716011,0.3702327610099387,0.07206786026266435,0.0821775491910308,0.7975082701992029,0.513578233233742,0.37716418737443813,1.0,0.08850151433131674,0.006721865486371807,0.7298918080874136,0.05880459621664389,0.9044033497022409,0.10110851673644138,0.0684931506849315,0.7905752218789706,0.000908825931410398,0.4490310799577593,0.12807939481822594,0.3997928449745473,0.05271448858464084,0.019181683969273694,0.56330283847202,0.2417582417582418,0.06502364925862936,0.4330357142857143,0.002774888964568515,0.03771164368026861,0.07979471716921814,0.018083828188959646,0.08468462939849013,0.2663261064406742,0.003089069293274861,0.33515772820079737,0.10140786664046407,0.44921922840038725,0.018850757513571733,0.6293205373358939,0.37826086956521743,0.49472555985375366,0.08329564811391321,0.003646081728956538,0.07994633067288894,0.0009688725421661992,0.12069452782955237,0.5470003519361238,0.4603720290046496,0.5575545240913383,0.1541208825889862,0.010533629810112886,0.08161589442914802,1
419,0.8960087015343188,0.4210907725808993,0.05818504092835446,0.3650150774990756,0.3783783783783784,0.8682411883105952,0.53025909034803,0.5077654223391606,0.4671320076845091,0.22222222222222224,0.0898876404494382,0.3599323692123238,0.27267800205162956,0.19035145321640212,0.4150943396226415,0.5096968629164882,0.32218588168781453,0.6978190190243962,0.5443120450977144,0.2884808495639026,0.07781463057232375,0.3003761934698353,0.42252080403488324,0.2904953618762921,0.6162793507722188,0.12325633739418593,0.3938647009961589,0.7239143581112885,0.22428632334930648,0.23404034666108414,0.004904936169918342,0.5599797068982293,0.15181850747858383,0.7546456719895802,0.1350432917212569,0.26180405744202534,0.041087008740135864,0.4704585105700239,0.04667320194399951,0.7775916462144051,0.009909007396644744,0.09931506849315068,0.3939258887076457,0.018574294145358803,0.29585938712154186,0.5501800586975492,0.22850148678009685,0.29914156338567394,0.19257222077768987,0.3952837933393571,0.48186813186813193,0.029845712421089632,0.20982142857142858,2.2472250136653572e-05,0.008471181292664803,0.003855889340003937,0.07163846165561917,0.0019132175105304645,0.08877218468998324,0.18684174013580457,0.09361069836552745,0.011615955100511131,0.3277831200777104,0.005558402044794877,0.22112729345140555,0.7304347826086957,0.7937791665727356,0.005534399394859209,3.551228416990111e-05,0.0021772174435948613,0.003888828346025419,0.020510932673932877,0.5789885149939934,0.2624198068021095,0.36253368116860785,0.003227620402925544,0.11765197298633957,0.011376109193500086,2
422,0.4522547854147944,0.6794818177873141,0.32671963383252234,0.969889707705661,0.08108108108108109,0.5762086280814552,0.5742820895319873,0.6207477411338562,0.5622803867999879,0.5555555555555556,0.07865168539325842,0.23904537200848364,0.01830716293921768,0.5014477787411677,0.16981132075471697,0.3937298004600091,0.25552128538188495,0.774419933046838,0.782473148198648,0.6287149424582917,0.07853279005723554,0.8675903010216122,0.005839180366143636,0.2565093607315409,0.6829052689483563,0.08380795120179381,0.10918177218249697,0.6212612221300728,0.5624729914917556,0.28478111219636226,0.04795164764478277,0.6411850581321792,0.7014706232751567,0.09458254252227012,0.4930524659877607,0.477288076795536,0.00559371222197119,0.5240915990387301,0.05260699947439126,0.7712555343180488,0.09095907293876164,0.0547945205479452,0.5469635078822024,0.0016717842030498614,0.5844505421558713,0.07439377749989519,0.2443040299617858,0.043280511068236764,0.055644257203078556,0.5550902090616521,0.4505494505494506,0.03713757504439389,0.23660714285714288,0.007177325555958501,0.02212252202164635,0.06083172787716737,0.06337824346680807,0.01991951529187791,0.19031649759041197,0.011970405188009594,0.11423059878522453,0.05246913454847549,0.40380404290442756,0.008400089675208739,0.5645432573533752,0.42173913043478267,0.8019360828342808,0.03368834469411817,0.006764556026272106,0.07904615943789094,0.007164153992650699,0.13201418915892676,0.8723287258093703,0.34660375848199987,0.2628208610694385,0.05044111087260217,0.060474057343364196,0.0032199176895213143,0
425,0.6163101046888726,0.7911663977851089,0.18920727600473483,0.7545968329341641,0.10810810810810811,0.7549192636446498,0.7146581266925289,0.6958972229018108,0.5648007629749869,0.24242424242424243,0.0449438202247191,0.37807629168548434,0.04624611878380854,0.330298062927163,0.2830188679245283,0.4426235995165611,0.33666787022227784,0.8898629108080636,0.7607109710975768,0.5395511714231358,0.09053114475473328,0.7435576104755618,0.16199379475927067,0.21598714840642583,0.7486937976477641,0.14419815375806155,0.2032897453894434,0.7493570762274477,0.4063116470439272,0.12351614451380484,0.022608206633776044,0.7220853322313661,0.4108979602251561,0.43517781839662806,0.30769263814919867,0.4341955732953934,0.0010391513294184273,0.6407281265936591,0.035590563153034174,0.8109719249265602,0.2818483599562842,0.0958904109589041,0.611100442654938,0.0006827938828263882,0.33249855136978285,0.20023389045002293,0.1568836787396835,0.39112762691116987,0.09265833254846095,0.4446367823010727,0.46703296703296704,0.08946754848517145,0.2723214285714286,0.008020054512393779,0.009156748241933436,0.08684931703913626,0.05120521820701492,0.04375970896552547,0.14234050696983713,0.024621738810676853,0.10948489351163938,0.10421072743286168,0.24684387053933396,0.02282359691099753,0.5865988681758594,0.9173913043478261,0.6825968905944697,0.1153040966337625,0.008572509757316658,0.03870862163691302,0.006508246119587977,0.08261970260030228,0.746359787603644,0.34921352561718116,0.12318064646537104,0.10606072621575119,0.05538287487528523,0.015585442298644916,0
426,0.9071751688690812,0.4922260508478739,0.040944847374166524,0.45558114432568336,0.32432432432432434,0.7420435283188955,0.7894680803413048,0.4644123524381065,0.6034816229474437,0.04040404040404041,0.033707865168539325,0.6342960842519998,0.22976462813982673,0.08812834419352655,0.4830188679245283,0.31944553659704883,0.22593158613234032,0.664112239740656,0.5910884694169385,0.23732450741827052,0.09332441498786107,0.5252407676622446,0.22016625909096302,0.26146463753055194,0.6932379572245149,0.27560449854414876,0.5502452094552662,0.6881423418389369,0.16134139565789896,0.3561064272714352,0.0025011682351993164,0.7867295840223225,0.15481123680352582,0.5879102586039235,0.055327270454999744,0.11779175700739869,0.09927937800824001,0.7142545211637873,0.04333461032233606,0.7845529408787512,0.00566046069119253,0.5205479452054793,0.4015903548458019,0.03749205750502746,0.24441139203130036,0.3443622590624258,0.17073880445544382,0.41825758771155974,0.3147883505654894,0.3252221876886652,0.6043956043956047,0.0856251211137897,0.20089285714285712,6.66029391353022e-06,0.0022713233155263316,0.002120739137002164,0.06620530334484785,0.0008035907095367693,0.12017163691621421,0.4591413601838488,0.13209509658246654,0.004361889462478778,0.2617966742377074,0.010554707534342804,0.27163614391242075,0.8565217391304347,0.5837262871780234,0.0037596937729056108,1.4228481646033612e-05,0.0009454737528975243,0.007150949071429962,0.0151646547273306,0.8001849223907537,0.18129279697182565,0.2149761472925542,0.0014353894819826953,0.10657081295695539,0.0026774315570476147,2
430,0.5650585878466488,0.659220504373975,0.24019867092845948,0.42366477574462,0.13513513513513514,0.6553124072728926,0.5618747611564214,0.684200572329762,0.6859368845396925,0.5252525252525253,0.033707865168539325,0.2698481383747239,0.03857860638813559,0.37823770850618676,0.20754716981132076,0.2420233792386572,0.21609170930714044,0.8637673947629363,0.814190994964884,0.6109977169032105,0.1630620579676226,0.8394721829547722,0.03016126386467151,0.29198478718282406,0.8404461227138751,0.11954806458077634,0.20818062423822645,0.6611464577223736,0.5064805165812826,0.17842722909404593,0.03051454892073617,0.5923706740290484,0.29824543797464514,0.358929784731838,0.420234645540031,0.39409988344354646,0.0025049608318430516,0.48984401364210833,0.11685490850780866,0.6363508471577705,0.1961951441021968,0.0547945205479452,0.6482700260645484,0.0007054944458021488,0.4550373401316216,0.11843946641793289,0.18419657537078576,0.24515626123784706,0.07235271201351759,0.5266166723417858,0.5384615384615385,0.03566715210307193,0.40625,0.0033127521018934698,0.020997837656578075,0.08848601226802136,0.08976323032527009,0.026017075628888286,0.16848658458215507,0.038855938281169185,0.17332325664805037,0.11113463561752399,0.4745057141799408,0.004355709802716419,0.332153788143348,0.8130434782608695,0.8621093675466525,0.05691845809365676,0.002344314820623273,0.030720747553977093,0.006796771667006311,0.03727636110430989,0.8562724799664045,0.34390229901008296,0.06187002135878415,0.07273499688612374,0.061972422313620226,0.00854437174489512,0
431,0.21252895421188028,0.5793592407377357,0.5169002257719268,0.49696640137705733,0.05405405405405406,0.7425759542049213,0.8523504433896613,0.88043293833638,0.6005618295103127,0.17171717171717174,0.12359550561797752,0.49558298129655265,0.004568310634623343,0.9139005462623482,0.05660377358490566,0.30874636428281904,0.35363739492852886,0.8735155344949748,0.45407601366730527,0.5657679034677237,0.04475385112708976,0.5177785515492008,0.0003971147801573884,0.18607266303336129,0.7735672404634004,0.16658892342477505,0.010681209801251632,0.143742219643024,0.9625529133467101,0.014902824146463505,0.08761929820160073,0.831717923519329,0.22259146388127754,0.0008410696023498886,0.42054669603808637,0.41749958709069274,0.02405773618169668,0.7786406973055756,0.0138934225905938,0.7956866209405588,0.01991387340769312,0.4897260273972603,0.3193519356867311,0.020043690184814517,0.25085418794818,0.4754898072499406,0.8990292725628262,0.000793404707882935,0.049786108490525366,0.3282240030486849,0.06043956043956044,0.08756821224246247,0.18303571428571427,0.0009448072424883602,0.0017160251105422558,0.006362217411006495,0.04601626000201019,0.007651149289428745,0.062346852416282385,0.01956566978472156,0.1063521545319465,0.00905674571296974,0.19710567889666814,0.014134960610324357,0.3653580010684193,0.04347826086956523,0.5457714414017403,0.004199569830125918,0.00032676179459677657,0.007031921700730506,0.0060875912347125695,0.024512494679144254,0.3280186382179878,0.3976240052260056,0.8254169519972169,0.003792888524776989,0.07160234922419027,0.0017849543713650763,0
432,0.06092650290070051,0.93075482137345,0.7989466859482115,0.6076632631043895,0.05405405405405406,0.5667767528914395,0.5832304607348853,0.812441189995138,0.28622535194404775,0.6363636363636365,0.06741573033707865,0.09192961516732284,0.0016017832621658184,0.8649401360172746,0.05660377358490566,0.749509220738811,0.26146333837563357,0.8015902080042334,0.8605991708304046,0.5601952969126087,0.11765480635783372,0.6953123072211933,0.15181630918298056,0.07248929391705908,0.4203128923707075,0.03332278762445031,0.016755074281001515,0.22548115918036582,0.8711843584633422,0.08586771174512808,0.3392516870423846,0.6885333665170117,0.620912274201166,0.44373673432082467,0.4399644091806868,0.30002705422480874,0.0029244500758649995,0.6518556261451196,0.02613002890854802,0.9359473660102314,0.13725707992036568,0.0136986301369863,0.6356644694527749,0.0008307003785926348,0.37444218158507075,0.21958691044108797,0.6932406435559397,0.001403335046691753,0.0839689763173119,0.5000317397910548,0.11538461538461539,0.09959725616810125,0.4017857142857143,0.4897035723985984,0.05546285076922273,0.07334222848799153,0.014846859257018697,0.20641563785957553,0.3125380879993304,0.00012652731537191465,0.19127662209014357,0.05912996070028516,0.2572078493341314,0.06862666640506665,0.8588061706614138,0.08260869565217392,0.6056728476165313,0.1937459831028401,0.1832394582666097,0.7123057021688798,0.0013155821627828833,0.33405096775326437,0.5953254076608467,0.1942476432474592,0.48652044705063746,0.20631508574890686,0.011976868885374562,0.009799749489847479,1
438,0.015311267533633516,0.8203166364680763,0.9225455063953234,0.7753290291724458,0.0,0.9524812925058423,0.8732749249732601,0.9991480480024295,0.8337547513865328,0.13131313131313133,0.0,0.6924952465019526,0.0,0.9993865149767764,0.0,0.1578655260627514,0.06126262680120345,0.9990987593777962,0.7059208942253563,0.6548668409819272,0.7962002489749261,0.23349810057854922,0.03945662761262114,0.5111992389130221,0.914784246913646,0.5628340822643096,7.610689683286586e-05,0.0010242074151204147,0.9997337241692488,3.87619763911048e-06,0.5088326078392176,0.8165150888955741,0.27142761848719066,0.11581405254151862,0.48621820065666854,0.2921945990055593,0.12453964060645094,0.8515726435363263,0.7821902794047939,0.7108641398330996,0.03688772429151705,0.5342465753424657,0.6736244237962412,0.001821305645252585,0.29911434542569554,0.650326538166627,0.9992478957565551,6.081046849700521e-06,0.38934621128527475,0.3381075870888244,0.0,0.15731062531328371,0.9955357142857143,0.09552509971152412,0.03573301270875263,0.0785637453025802,0.1269203831826743,0.05126723901711874,0.361404355827648,0.13882810569614218,0.621904408122833,0.0488589240500267,0.5121178700631909,0.028126490207352164,0.48251834696420387,0.008695652173913049,0.6220605109928525,0.08684347188175245,0.032477267551715164,0.000395809606573054,0.30935682908218765,0.044886146742295886,0.00800020707894383,0.15516351405047418,0.75429052503312,0.03179169540411411,0.07359124635366286,0.0007933130539400342,0
439,0.5341308504435074,0.6741527647910908,0.2484283792773843,0.6177084241546612,0.16216216216216217,0.7622070945656373,0.7273029462598215,0.6433898555696924,0.3057128548157802,0.494949494949495,0.056179775280898875,0.20438468751380093,0.0395616677497735,0.5066599299784131,0.2641509433962264,0.7272887917750193,0.37793539942217014,0.8253673722035009,0.6225550283230827,0.16632668364599612,0.072033861587757,0.6757296258510441,0.12796862918004834,0.06508992580329498,0.6578935608443885,0.06665101488852636,0.08072098301718876,0.7257865199582306,0.47290972919349195,0.1469520520516825,0.02901067737783617,0.8582197527670667,0.4087274008696512,0.2234992636788128,0.46280775135254687,0.09132641341564873,0.004639717957803749,0.8183871307343934,0.02059862058187029,0.9369283571243444,0.0825724037893613,0.0821917808219178,0.9591716617074908,0.001497847859546427,0.3400008279219352,0.03918101016597511,0.24682733760606645,0.06371677915404211,0.06604494924967438,0.4510936954043229,0.29670329670329676,0.08388981769384089,0.3080357142857143,0.000547729284142207,0.021486153242365177,0.02607466152051842,0.013363075136366002,0.09375038154191241,0.12338063658817275,0.0017242586719083222,0.19283406003621334,0.12768863358620156,0.2246521551077932,0.017694682262740517,0.5963091684143189,0.4000000000000001,0.4436485624360008,0.16894318165616615,0.0007348693213335257,0.2005660682157569,0.003935100698769821,0.07369927884678167,0.6680111319002283,0.49736243741171704,0.47670761279930873,0.17253462810032555,0.014853641233242456,0.12156303774592843,2
440,0.8349529031950294,0.49842414050330514,0.08809537450908235,0.6864375747054977,0.13513513513513514,0.8873607995589393,0.5437765770967627,0.5706394110804403,0.2207702747079105,0.595959595959596,0.11235955056179775,0.13577768829385525,0.2066867739416766,0.1636232571016829,0.1320754716981132,0.8417416973815373,0.3385556598435075,0.7613810388279312,0.6293518757110885,0.4014199535813917,0.12459636815582431,0.546652464189572,0.1741099464546525,0.09036240455005386,0.655435360586786,0.06040514687728017,0.5756280568294087,0.5935059783445177,0.5367726824903859,0.2777977357200415,0.00724244309555714,0.7179730250865658,0.3230749269588571,0.5918118676448006,0.24838188771811023,0.06979375470672981,0.05922857746009803,0.7883279984764962,0.025908291291496036,0.9518367019334878,0.009347388137621796,0.0821917808219178,0.7497019535101392,0.009701684069011512,0.38042357816307687,0.34994888152622666,0.20999861342544146,0.860976492619009,0.1607966484875739,0.4899304188234454,0.5274725274725275,0.05163363098333509,0.5089285714285714,4.3602743278516975e-05,0.05594152412958293,0.036217817729322685,0.0180322394962802,0.012954809421392575,0.08857297841312575,0.07970041807675612,0.3209509658246657,0.03747914882767987,0.40632032748724756,0.007980368377524817,0.4537408079194519,1.0,0.5373955429744255,0.03804070653310297,2.896508660406366e-05,0.022098283903639365,0.00486809722154062,0.04822931197831137,0.5632777521688294,0.5056988802568363,0.24468552747619904,0.029506126213231555,0.02247349141222927,0.04943743659607532,2
